"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","listnum"
"99",0.010712899236299,7.08195169203294,4.94252762402601,0.837288933559606,0.844775304466607,0.843807532686426,0.837288933559606,0.844775304466607,0.841957256904213,"75"
"100",0.0107299959299235,7.07389099472723,4.84209945516391,0.858215423704279,0.846141379370342,0.854082785104861,0.846141379370342,0.858215423704279,0.852813196059827,"4"
"101",0.0107606013798382,7.0728369265727,4.8063770949225,0.850452045785104,0.829217184649767,0.84364030797704,0.829217184649767,0.850452045785104,0.841103179470637,"108"
"102",0.0108196970939452,7.07738060282884,4.86108284542417,0.852093373967989,0.853309086874614,0.845170902771846,0.845170902771846,0.853309086874614,0.850191121204817,"230"
"103",0.0108251055153043,7.0698270799915,4.69240508518165,0.851176741732601,0.85497259796702,0.858523210241189,0.851176741732601,0.858523210241189,0.85489084998027,"179"
"104",0.0108680500624285,7.07416430552328,4.76506229877057,0.848315758166848,0.849962954561955,0.850460315580024,0.848315758166848,0.850460315580024,0.849579676102942,"165"
"105",0.0109207347636603,7.06964977301982,4.75567984468202,0.853908562009197,0.861083050478566,0.856438350762872,0.853908562009197,0.861083050478566,0.857143321083545,"53"
"106",0.0109752469798859,7.07393161603741,4.8740284403973,0.836375498493222,0.857197300092455,0.840987218347776,0.836375498493222,0.857197300092455,0.844853338977817,"101"
"107",0.0109892814465895,7.06936142534316,4.74074058559798,0.848379288756708,0.833240220342625,0.831341265158264,0.831341265158264,0.848379288756708,0.837653591419199,"13"
"108",0.0110026287756348,7.07589556558347,4.90682040022858,0.858916601558045,0.853394170592814,0.849985511471415,0.849985511471415,0.858916601558045,0.854098761207425,"45"
"109",0.0110667728825538,7.07791297275711,4.92332263689541,0.842029582666699,0.844894548911846,0.855472973115447,0.842029582666699,0.855472973115447,0.847465701564664,"15"
"110",0.0110680947047695,7.06747776459855,4.74554231366379,0.859002829895233,0.836741605082415,0.859628055888993,0.836741605082415,0.859628055888993,0.85179083028888,"62"
"111",0.0110824539408975,7.07255353233577,4.75876189243928,0.854110817468262,0.83299745891455,0.853406313987801,0.83299745891455,0.854110817468262,0.846838196790204,"132"
"112",0.0110929138397477,7.07214041414164,4.80925405269496,0.849091622573174,0.839293452598463,0.844486094058206,0.839293452598463,0.849091622573174,0.844290389743281,"133"
"113",0.0110988475451961,7.07228452589592,4.76010669839538,0.843767598727223,0.846384006516908,0.844981451685681,0.843767598727223,0.846384006516908,0.845044352309937,"82"
"114",0.0111041853771199,7.06271968092431,4.62223713352395,0.853916858488453,0.83156448211605,0.839403864589739,0.83156448211605,0.853916858488453,0.841628401731414,"136"
"115",0.0111310661062825,7.0793034224154,4.91081658404007,0.854697930342347,0.859512991879314,0.85956566580532,0.854697930342347,0.85956566580532,0.857925529342327,"123"
"116",0.0111517120733692,7.07390170017474,4.843531988276,0.832233439875128,0.849385800768982,0.857766988570913,0.832233439875128,0.857766988570913,0.846462076405008,"61"
"117",0.0111949294830049,7.07012071506104,4.76468013490737,0.839667974850805,0.844406528497327,0.861084803913489,0.839667974850805,0.861084803913489,0.848386435753874,"18"
"118",0.0112016442785201,7.06776350059643,4.76285998602454,0.852420346506255,0.836482938284883,0.848043350281211,0.836482938284883,0.852420346506255,0.84564887835745,"107"
"119",0.011218948185585,7.07587358197338,4.84902713025374,0.834329344045462,0.852702193864105,0.857667700586206,0.834329344045462,0.857667700586206,0.848233079498591,"201"
"120",0.0112642288434455,7.07834632667145,4.86468378268445,0.846423970341201,0.842703466147266,0.856607429765233,0.842703466147266,0.856607429765233,0.848578288751233,"12"
"121",0.0112814556188594,7.06759520808399,4.74427465773469,0.854476855158517,0.850403975242942,0.853753230512294,0.850403975242942,0.854476855158517,0.852878020304584,"67"
"122",0.0112837547145197,7.06484822779511,4.67495039363048,0.843385134898055,0.858164731509274,0.856545114995858,0.843385134898055,0.858164731509274,0.852698327134396,"244"
"123",0.011304351901004,7.06481200161778,4.63526920608072,0.844672854433255,0.849872839229959,0.835530110342544,0.835530110342544,0.849872839229959,0.843358601335253,"166"
"124",0.0113208968002806,7.07005203599112,4.72620739422719,0.855133609501356,0.851317370971263,0.839323171916324,0.839323171916324,0.855133609501356,0.848591384129648,"38"
"125",0.0113897475506785,7.07721045077153,4.83916818458003,0.846780718733721,0.869357913186457,0.840938422725765,0.840938422725765,0.869357913186457,0.852359018215315,"26"
"126",0.0114019147053881,7.07842145521667,4.88093103745669,0.829690412265722,0.842953658389933,0.844662709030286,0.829690412265722,0.844662709030286,0.839102259895314,"23"
"127",0.0114105995474614,7.08104576401584,4.92484919853411,0.84701150529234,0.864179819408751,0.852010021890874,0.84701150529234,0.864179819408751,0.854400448863988,"74"
"128",0.0114254360014291,7.07657902245295,4.85606570242879,0.850685777257016,0.844612169126086,0.854510394673574,0.844612169126086,0.854510394673574,0.849936113685559,"80"
"129",0.0114596888306764,7.07042686080126,4.74432216958525,0.858427209968309,0.845978023402848,0.844958454974585,0.844958454974585,0.858427209968309,0.849787896115247,"207"
"130",0.0114603489966529,7.06984303825726,4.79643337849585,0.847980320484215,0.859050744189531,0.850466578963472,0.847980320484215,0.859050744189531,0.852499214545739,"161"
"131",0.0115086117420634,7.07214254475925,4.8196154661627,0.840118197255313,0.865030878694278,0.856792340664736,0.840118197255313,0.865030878694278,0.853980472204776,"211"
"132",0.0115161673811198,7.069943253062,4.71432544421792,0.855407752293124,0.852922626538884,0.853782161839292,0.852922626538884,0.855407752293124,0.8540375135571,"118"
"133",0.0115426928881655,7.07319851865644,4.75106268648998,0.844065752015827,0.844888901136463,0.848781046731154,0.844065752015827,0.848781046731154,0.845911899961148,"22"
"134",0.0115691320924255,7.07242330739801,4.7812229965592,0.854514499338325,0.864387141089939,0.858667780227057,0.854514499338325,0.864387141089939,0.859189806885107,"96"
"135",0.0116216532807085,7.06990430062454,4.75919122949939,0.848759419792037,0.86121502993396,0.852058455609537,0.848759419792037,0.86121502993396,0.854010968445178,"124"
"136",0.011630650509336,7.07223107233745,4.78506244299904,0.855893213220635,0.848530971895926,0.838027930687938,0.838027930687938,0.855893213220635,0.8474840386015,"229"
"137",0.0116544964509382,7.06776559737715,4.73003306208743,0.85104932685597,0.837908756015008,0.842529788203366,0.837908756015008,0.85104932685597,0.843829290358114,"131"
"138",0.0116706271430738,7.07478165547042,4.86804366581161,0.857332814443462,0.849903710599979,0.844299061202444,0.844299061202444,0.857332814443462,0.850511862081962,"175"
"139",0.0116749255019742,7.069792600424,4.71519022322253,0.852367736315731,0.840093610518092,0.847985383760862,0.840093610518092,0.852367736315731,0.846815576864895,"44"
"140",0.0116807673651482,7.06689903128582,4.64799997161431,0.853985865793171,0.858627443979913,0.83904556594706,0.83904556594706,0.858627443979913,0.850552958573381,"186"
"141",0.0116984220320764,7.06955665525161,4.73844139750033,0.850549180605818,0.855372500616521,0.859085659428519,0.850549180605818,0.859085659428519,0.855002446883619,"209"
"142",0.0117052794599946,7.0650393131734,4.61231821626788,0.860840837767807,0.846448508956644,0.852469835671963,0.846448508956644,0.860840837767807,0.853253060798805,"79"
"143",0.0117250569799088,7.07449638829008,4.845808939949,0.842192325473403,0.851703424729005,0.871548448582294,0.842192325473403,0.871548448582294,0.855148066261567,"184"
"144",0.0117419483403236,7.07032088999551,4.7487612477218,0.851751006000547,0.855789877183132,0.850131728636763,0.850131728636763,0.855789877183132,0.852557537273481,"88"
"145",0.0117478690337633,7.07531539953906,4.88769293213965,0.850473984941527,0.846621083194965,0.860523593054457,0.846621083194965,0.860523593054457,0.852539553730316,"59"
"146",0.011768741649226,7.06937302496238,4.75088127549474,0.855941894024606,0.835415724869722,0.843952424138646,0.835415724869722,0.855941894024606,0.845103347677658,"48"
"147",0.0118327180461885,7.07119864120425,4.82876255168526,0.857217528556448,0.841483083953615,0.844718032034421,0.841483083953615,0.857217528556448,0.847806214848162,"97"
"148",0.0118463984082885,7.07567297216155,4.85354434539934,0.864977648317415,0.857898398560818,0.853878454212989,0.853878454212989,0.864977648317415,0.858918167030407,"47"
"149",0.0118483465552899,7.07602313868026,4.86301326963892,0.852901054187253,0.838325293704673,0.864512502930596,0.838325293704673,0.864512502930596,0.851912950274174,"56"
